Timestamp,WindSpeed_ms,WindPower_kW,WindPower_pu
2025-05-01 00:00:00,8.45,3949.9246895990213,0.19749623447995107
2025-05-01 00:15:00,8.475,4010.0748015469144,0.20050374007734573
2025-05-01 00:30:00,8.5,4070.8324852432324,0.20354162426216163
2025-05-01 00:45:00,8.525,4132.200793812335,0.20661003969061675
2025-05-01 01:00:00,8.55,4194.18278037859,0.2097091390189295
2025-05-01 01:15:00,8.4925,4052.5412034398523,0.2026270601719926
2025-05-01 01:30:00,8.435,3914.1249867697966,0.19570624933848982
2025-05-01 01:45:00,8.377500000000001,3778.8969830042774,0.18894484915021387
2025-05-01 02:00:00,8.32,3646.8200447791587,0.18234100223895794
2025-05-01 02:15:00,8.225,3435.410645226947,0.17177053226134736
2025-05-01 02:30:00,8.13,3232.3337105638116,0.16161668552819058
2025-05-01 02:45:00,8.035,3037.4217097496444,0.1518710854874822
2025-05-01 03:00:00,7.94,2850.507111744353,0.14252535558721766
2025-05-01 03:15:00,7.845000000000001,2671.422385507837,0.13357111927539186
2025-05-01 03:30:00,7.75,2500.0,0.125
2025-05-01 03:45:00,7.654999999999999,2336.0724241807443,0.11680362120903721
2025-05-01 04:00:00,7.56,2179.472127009973,0.10897360635049866
2025-05-01 04:15:00,7.4624999999999995,2026.194089660085,0.10130970448300425
2025-05-01 04:30:00,7.365,1880.2764787299004,0.09401382393649502
2025-05-01 04:45:00,7.2675,1741.5381859352738,0.08707690929676369
2025-05-01 05:00:00,7.17,1609.7981029920618,0.0804899051496031
2025-05-01 05:15:00,7.025,1426.4303887645028,0.07132151943822514
2025-05-01 05:30:00,6.88,1257.5443761449214,0.06287721880724607
2025-05-01 05:45:00,6.734999999999999,1102.5443639324235,0.055127218196621176
2025-05-01 06:00:00,6.59,960.8346509261144,0.04804173254630572
